text
@godham5 @firzahusainInc 3 periode kah klo 2 periode brrti tdk brsama lg dong
@Fachry_Murakata @A123456789ZQ @alisyarief Demo menolak wacana 3 periode atau penundaan pemilu. Karna jelas udah melanggar konstitusi yg ada di indonesia. Bersuara protes kejalan sbgai bntuk tidak setuju. Melanggar kontitusi/aturan malah nuduh yg protes dibilang perusak NKRI. YANG WARAS NGALAH
"@maspiyuaja Lho kenapa ngancem ngebubarin, istana mempersilahkan mau demo besar-besaran juga 😜

https://t.co/gECIARf81g"
"@mohmahfudmd @Pemberang1 Lantas untuk apa ciptakan suasana gaduh 3 periode...? Pencipta kekisruhan itu, @airlangga_hrt harus kena sanksi presiden, copot dari menteri. Reshuffle segera...."
"@OposisiCerdas Semoga pak Mahfud MD bisa menjembatani tuntutan Mahasiswa dan rakyat Indonesia tentang penurunan harga, wacana penundaan pemilu, perpanjangan jabatan Presiden, dan Presiden 3 periode Penghapusan BPJS sebagai syarat pengurusan administrasi
Negara."
"@OposisiCerdas Sama aja termasuk kamu Adian,g usah Lempar batu. Coba kamu bicara ketidak setujuan 3 periode sebelum mahasiswa dan masarakat sudah Demo.
Sekarang berlagak pahlawan."
@CNNIndonesia Judulnya udah ganti jadi: BEM UI belum pastikan ikut aksi 11 April. Mereka ikut menolak perpanjangan 3 periode dan penundaan pemilu.
"@msaid_didu Si tolol, yg mau 3 periode siapa yg di demo siapa. Kompor mleduk"
"@keuangannews_id Pak de klo mau 3 periode jadi presiden di NTT aja, disana banyak pengemarnya pak de, sekalian bawa para buzzer, bancer, cebong, pawang hujan sama dukun2 sampeyan kesana, kita gpp NTT pisah aja sama kita, oh ya jangan lupa bawa si opung dan si nyebelin kesana ya..piss✌️"
Udah jelas dan tegas sikapnya taat pada konstitusi masih aja didemo 3 periode
"@alisyarief Kebaikan  harga BBM, minyak sayur,dll gimana..
Jangan terlalu hanyut dgn opini 3 periode.."
"@RonaldLampard8 Belum 2 periode aja udah ancur, udah keluar wacana ingin 3 periode? Aduuhh para kaum penjilat ngadi2 dah"
"@ismailfahmi narasi 3 periode aja diaanggap wajar , turunkan kok menunggangi... 🤦🤦🤦🤦"
"Overthinking ku saat ini sekedar ""Kok bisa pengen 3 periode"" Gitu aja sih"
"@geloraco Yaaa ila kayak kagak tau aja , 3 periode, lobi dana ikn, COVID bisnis..Deket lebaran apalagi ya , sepertinya masih ada rentetan dengan posisi ini bro"
biang keladi nYang mewacanakan tunda pemilu dan/atau 3 periode https://t.co/VgKfYwXz72 https://t.co/5vEiZ4uZ7f
"@bokulos_ @SackidiC @satriohendri Dasar lue @bokulos_, kecebong (KEbanyakan CErita BOhoNg) kang kibul. 😅🤭

#RakyatBersamaMahasiswa #MahasiswaBergerak #DukungMahasiswaMelawan #TolakKenaikanBahanPokok #TolakPenundaanPemilu #TigaPeriodeNdasmu 

""Jokpro Gelar Aksi Dukung Jokowi 3 Periode.""
https://t.co/oiOH5OZhkW"
"@HASapardan Podcast Luhut bersama Deddy Corbuzier itulah jadi salah satu pemicu aksi demo2an saat ini, pake bilang Big Data 100jt orang dukung 3 periode segala. Akhirnya isu itu digoreng oleh kadrun dan oposisi dan jokowi jadi babak belur dihajar dari berbagai arah"
"Kami pengrajin papan kayu jatibelanda menemani sampai akhir periode pakde, yg minta 3 periode, lempar batu sembunyi dompet..#SayaBersamaJokowi https://t.co/Bt3avMts4S"
@__Bungs Niy orang mukanya ngeselin😃😃😃 punya kepentingan jg kayaknya main isu 3 periode
"Isu Presiden 3 Periode Isu bikinan KADRUN, kadrun kehilangan bahan utk jatuhkan Pemerintah.

Maka org2 bodoh dipengaruhi Kadrun utk demo...padahal Presiden 3 Periode Tak ada di UU &amp; Tak Pernah dibahas di DPR-RI.

@Rizmaya__ @__RismaWidiono_ @mulanbilqis @P3nj3l4j4h_id @triwul82"
@DonAdam68 tentu sudah 3x cuma 3x bukan 3 periode🙊🙊 siang kopi gunung lawu.malm  kopi kenangan tengah malam kopi susu sachetan😆😆
@ferrykoto @DivHumas_Polri @CCICPolri Lo yg gendeng baca berita setengah2 jelas2 pak Jokowi aja ngga mau 3 periode !! Itu kerjaan DPR !! Paham ora son
"@Dennysiregar7 Mahasewa demo katanya menolak isu 3 periode tapi kenyataannya mereka juga malah menuntut pembatalan IKN, dari situ aje ude jelas klo yg demo2 itu goblok2 gak fokus pada isu yg mereka bawa dan bisa juga mereka sebenernye cuma tunggangan politik kadrun dan oposisi"
"Nih ya. Kalau gue puterin waktu, kalau misalkan SBY 3 periode, periode ketiga nya belom 5 tahun diminta mundur. Apalagi pakde Jokowi, sama siapapun yg menjadi presiden setelah pakde."
@Syarman59 Ada yg mau 3 periode di bodohi org bodoh pilih org bodoh lucunya negeri ini
@MardaniAliSera yang menjadi pertanyaan itu anda sebagai anggota dewan yang terhormat kerja tidak .... dari statement anda kelihatan kalau anda tidak bekerja dan hanya pencitraan semata ... sudah di jelaskan oleh bpk Jokowi kalau beliau tidak ingin masa jabatan nya menjadi 3 periode ...
"@susipudjiastuti iya  sulit karena dia berharap 3 periode, tapi kok malah di demonya jelas sulit😄😄😄"
"Kasian gila presiden suruh ngejabat 3 periode. Dua tahu terakhir aja kondisi negara ancur gini. Like,, we also need to consider our president's mental health condition tho😀"
"@SantorinisSun Mereka yang tidak menginginkan Bpk Jokowi tetap Presiden di periode ke 2, persetan dgn isu 3 periode yg mereka lempar.
#SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi #SayaBersamaJokowi"
"Penolakan perpanjangan masa jabatan dan tiga periode memang perlu diteriakkan

Hanya saja, Presiden kita telah menyampaikan berkali-kali bahwa beliau sendiri pun menolak untuk menduduki masa jabatan selama 3 periode"
@__Bungs Hanya Para pengecut politisi busuk yg sengaja melempar isu masa jabatan 3 periode dan itu di tangkap dg baik para oportunis yg ingin membuat gaduh negeri ini demi ingin segera berkuasa untuk kepentingan golongannya
Jokowi nolak 3 periode is peak of that anak osis yg capek ngejabat dan pengen cepet2 turun
"@CNNIndonesia Terungkap! Mahasiswa Yang Temui Wiranto Bahas Migor-Jokowi 3 Periode Ternyata BEM Nusantara Palsu 
https://t.co/V4HuQkXwmJ"
"Dari awal . Presiden Jokowi
Sudah tegaskan..
Menolak wacana  presiden 3 periode..
Mereka yg lontarkan.mrk yg Goreng.mereka juga yg ribut..
Terus karepmu itu Yo opo sih 
Drun .
#SayaBersamaJokowi 
#SayaBersamaJokowi https://t.co/rMSHE2W3lF"
"@bokulos_ @SackidiC @satriohendri Lagian, ngurusi minyak goreng aja gak becus kok ngarep banget 3 periode cuk! 🙄

Dasar, potong bebek angsa. 😂🤣😂

#MahasiswaBergerak #RakyatBersamaMahasiswa #DukungMahasiswaMelawan #NyalakanTandaBahaya #TolakKenaikanBahanPokok #TolakPenundaanPemilu 
https://t.co/YcMayJT3hg"
"bu mia, beliau ngajar w 3 periode mana enak ngajarnya https://t.co/drj0hNIp9M"
"@mohmahfudmd Harga BBM dan Minyak goreng naik sudah membuat rakyat susah, tapi ketika dibarengi dengan Naiknya gaji direksi pertamina dan issue 3 periode rakyat merasa dirampok, itulah sebabnya terjadi perlawanan rakyat sebagai korban yg merasa wajib membela diri, karena semut juga melawan..."
Luhut Semringah Perwakilan Desa Aceh Serukan Jokowi 3 Periode https://t.co/zTuzPiOv9J
lanjutin bang sampe periode 3 https://t.co/fJaVaxDDLE
"@OposisiCerdas Semua berawal mendukung pendusta jadi pemimpin itu karma. Padahal agama sgt melarang memilih pemimpin pendusta tapi mereka tetap memilih bahkan mendukung 3 periode. Mereka pada gila, agama pedoman hidup NKRI mereka bajak sama sama. Akhirnya jadi gerbong rusak."
Info Merapi Periode 18:00-24:00 WIB 34x RF AMP 3-24mm T 27-110sec - S:PVMBG / T:09/04/2022 17:00:00 UTC https://t.co/sHNq3AYVZK
"@mohmahfudmd Ini artinya pak Jokowi ga boleh lengser walaupun rakyat menginginkan pak Jokowi lengser.
Rakyat hrs bersabar sampai pemilu 2024 ganti presiden itupun jika 3 periode d sahkan.
🤗"
@sushitosho Dukung jokowi 3 periode ya🥲🙏
"LEMPAR BATU SEMBUNYI TANGAN :
https://t.co/eCfQaWI1ja
@detikcom
https://t.co/wGRe2fzQKk
@tribunnews
https://t.co/bIlS76AVcU
https://t.co/VsM7o4uNq5
@kompascom
https://t.co/XBM0V4ILGb https://t.co/WypVAvC8UU https://t.co/V5n5xebhEN
@jokowi
@KSPgoid

#AdianNapitupulu #SekjenPENA98"
"@YudiSet16452924 Yang bilang pemilu mau ditunda siapa?
Yang mewacana 3 periode siapa?
Yang kena PPN siapa?
Yang dikurangi subsidinya BBM jenis apa?
Pembangunan IKN sumber masalahnya apa?

Serius nanya..

#SayaBersamaJokowi"
"@mohmahfudmd Wacana 3 periode knp dibiarkan bergulir oleh bbrapa petinggi parpol&amp; LBP?
Knp spanduk dukung 3 periode d biarkan?
Knp acara APDESI dukung 3 periode d hadiri pak Jokowi beserta staf?
Knp timses Projo pd bikin gerakan mendukung 3 periode dibiarkan?
Ini apa?
https://t.co/JlRsgVBTyq"
"@RickyKardjono @CoachJustinL gk nonton, cukup dukung 3 periode aja."
"@hidayatelguaje @Abalqosim123 Lah emang Pak Jokowi ga minat nambah jd 3 periode, situ panas napa dah, PMS?? Mana ade berita Jokowi mau nambah periode,, itu cuman org org provokator yg mau jatuhin Jokowi"
"Dinegara orang disegani
Dinegara sendiri tidak diakui
Parahnya #mahasewa kaum intelektual mau aja disusupi isu gak jelas ...kalo mau demo tuh yang menyuarakan 3 periode GOLKAR - PAN - PKB
#SayaBersamaJokowi https://t.co/aS2GFvwO4Y"
"Ada rakyat yg ingin tolak penundaan pemilu dan tolak 3 periode eh malah cebong mencak-mencak ngeluarin jurus ""Ngomong Kasar""🤣🤣🤣 mirip banget sama senior buzzernya🤣🤣🤣 "" Deni Siedan"". https://t.co/RsmXbmwovf"
"@gngydhprtm @AnindityoDwi Kalo sebelah sih pasti bilangnya,""dahulu masjid buat kajian apapun termasuk kajian politik."" Tur 3 periode? Hahahahaa.. kayak sengkuni, amandemen teriak amandemen.. amandemen butuh waktu yg amat panjang.. goreng terus sampe gosong sampe nggak bisa dimakan 🤣"
BEM SI TAEK   MAHASEWA OTAK ODOL BELUM BISA BERDIRI SENDIRI AJA SOK PINTER GOBLOK KOQ DIPIARA YG BILANG 3 PERIODE SIAPA YG DI DEMO JOKOWI YG BILANG PENUNDAAN PEMILU SIAPA YG DI DEMO JOKOWI  YG MENGUBAH UU MASA JABATAN PRESIDEN SIAPA YG DI DEMO JOKOWI JUGA DASAR MAHASISWA GOBLOK
"@memefess Bikin istilah 3 periode sendiri, didemo sendiri
Emang ga suka damai rakyat ini"
"Yang ingin 3 periode adalah pencuri uang rakyat yg berada diseputar jokowi 

Lakukan segera RESHUFFLE KABINET. https://t.co/NutCEZDL2w"
"@tanto_x @ChusnulCh__ Yg treak presiden 3 periode atau perpanjangan jabatan presiden serta penundaan pemilu ""itu yg perlu utk dilingkari"" 🤔🤔🙏🙏🇮🇩"
"@KompasTV MENTERI BICARA 3 PERIODE
JOKOWI SENANG BANGET
MAKANYA KENA DEMO... 
🤣🤣🤣🤣🤣"
"@RKaaay_ @MurtadhaOne1 jadinya tgl 11 mau demo apa nih?
3 periode apa petramax naik? 😴"
"jan bilang wacana y, klu sticker tiga periode itu ada. Tolak 3 Periode #MahasiswaBergerak
Bani kendi ngegas , dh 61 K,😂 https://t.co/1GM4AzWOqu"
@mohmahfudmd Giliran tanggal 11 mau demo besar besaran baru mengadakan rapat dengan semua instansi bahkan wawancara presiden terakhir katanya tidak tau kalau harga pertamax naik dan minyak goreng naik ... Ada apa dengan presiden kita kok kebanyak gak taunya .Tolak 3 periode atau lanjut pak
"@Minang_cyber @Helmi_Felis Lho siapa yg mau 3 periode Mas? 
Tonton ini dlu : https://t.co/FxvIKlph7o

Hati² kepleset kebawa arus. 
Si A wacanakan si B hrs 3 periode. 
Si B gak mau. 
Lah kok kalian pada protes tuntut Si B gak boleh 3 periode? 
Kenapa gak tuntut si A yg bikin hoax dan gaduh? 
Logikamu aneh"
"@galagondang5 @Helmi_Felis Lho siapa yg mau 3 periode Mas? 
Tonton ini dlu : https://t.co/FxvIKlph7o

Hati² kepleset kebawa arus. 
Si A wacanakan si B hrs 3 periode. 
Si B gak mau. 
Lah kok kalian pada protes tuntut Si B gak boleh 3 periode? 
Kenapa gak tuntut si A yg bikin hoax dan gaduh? 
Logikamu aneh"
@angga_rusmanto @tempodotco bisa2 bukan cuma wacana 3 periode bisa jadi malah seumur hidup
"@khansa_rakha @Helmi_Felis Lho siapa yg mau 3 periode Mas? 
Tonton ini dlu : https://t.co/FxvIKlph7o

Hati² kepleset kebawa arus. 
Si A wacanakan si B hrs 3 periode. 
Si B gak mau. 
Lah kok kalian pada protes tuntut Si B gak boleh 3 periode? 
Kenapa gak tuntut si A yg bikin hoax dan gaduh? 
Logikamu aneh"
@__akupergi @PolJokesID emang ada umumin mau 3 periode? jangan sampe nyebar hoax
@tvOneNews Yg mo 3 periode ga dilarang???
@kangdede78 Saya pendukung Jokowi 2 periode...tapi nehi 3 periode.
@Puthutea Tergantung.. 3 periode atau enggak
"Mahasiswa dan rakyat hanya meminta batalkan perpanjangan jabatan dan 3 periode, tapi kenapa kalian begitu ngotot melakukan  bahkan begitu berani melanggar konstitusi yang berlaku !
Atau mungkin ada hal buruk yang disembunyikan ?"
"@KakekHalal @CCICPolri @DivHumas_Polri @divpropampolri @ListyoSigitP 2019 bela2 jokowi debat di WARKOP ampe dimusuhin kawan. ternyata Negara makin rusak, tentra kita ampir tiap hari dibunuh dipapua, KPK dilemahkan, BBM naik, migor naik,pajak naik, hutang naik, defisit, pejabat negara tanpa malu propose 3 periode. Ngga ada koreksi sama skali ..."
"Result BURMA JAM 23.45 WIB 9/4/2022 periode 1775
Prize 1 8254
Prize 2 6733
Prize 3 8837
Download aplikasi untuk melihat Result &amp; Prediksi Terupdate
https://t.co/wNbgGyRovq
#king4d #resulttogel #togelonline #Togelburma
 https://t.co/tWGTqm3d0M lewat @YouTube"
"Berani gak Pak Mentri @mohmahfudmd atau Presiden @jokowi langsung Memerintahkan Polri untuk menindak tegas dan memidanakan bagi mereka yang secara terang2an mendukung Pemilu di Tunda dan Presiden 3 periode? 
🙏🙏 https://t.co/LJqZgaxovI"
"Kalo pak Jokowie mecatin Menteri yang berulah itu, plis dong berfikir akan tambah jagoan Kadrun. Kalo jagoan itu kaya, pasti akan lebih banyak pendemo yang dibeli. Jadi yang penting berstatemen tidak mau dengan 3 periode, itu Cukup. jelas kan?.
#SayaBersamaJokowi"
@NeoRenno 3 periode = #25jeti babat rezim maruk #MahasiswaBergerak https://t.co/HqjTo9Lmj2
"@Bayangan_Asap Uraaaaaa.. 
Gagal 3 periode, kita paketin tu pakde cod ke solo.. 
Uuurraaaaa 
#MahasiswaBergerak 
#MahasiswaBergerak"
"1. Mendesak Presiden Joko Widodo membuat pernyataan kepada seluruh masyarakat indonesia untuk tidak akan ada perpanjangan masa jabatan 3 periode presiden dan menolak penundaan pemilu.
2. Mendesak presiden untuk menurunkan harga BBM dan menstabilkan stok BBM bersubsidi. https://t.co/IQO1bjzDGj"
"@BiLLRaY2019 10 periode aja skalian 
Nanggu 3"
"Tolak Jabatan Presiden 3 Periode dan Protes Kenaikan Harga, Mahasiswa Blokade Pantura Cirebon https://t.co/3SUitxyY25 https://t.co/kr72jSStSZ"
@Shahapory @Wawan07121 By design ? Intinya ada bukti konkret tidak bahwa itu Presiden @jokowi  yg meginginkan penundaan Pemilu dan 3 Periode ? Jgn hanya katanya
"Kalau tuntutan nya ini semua saya dukung 

Jangan hanya fokus di 3-1000 periode 

Fokus ke menyuarakan kebijakan kebijakan kacrut/penderitaan rakyat selama 7 tahun ini unt segera diselesaikan https://t.co/YMHfC6gIKl"
@Been4Q59 pasti isi BBM nya free tu... kan pake stiker 3 periode 🤣🤣🤣
"@5k3btg #MahasiswaBergerak  sampai menang
#MahasiswaBergerak  sampai batal 3.periode

Tambah murah migor
Uraaaaaa
Sahuuuuuuuur"
"@Dennysiregar7 @jokowi Demo BEM SI, 11/04/22 itu murni hanya menolak 3 Periode/Perpanjangan Masa Jabatan Presiden dn tuntutan trunanya hanya ssuikn harga² yg naiknya bgitu drastis, itu aja gak ada makar jgn lh brlebihan takutnya sampai bgitu tinggi ntar bisa gila anda"
@Pazboy_ @katzaqiupih @jokowi Maaf gw mau tanya yg mau menambah masa jabatan 3 periode itu siapa ya?
"@Bayangan_Asap Wajib Tambah, tpi tidak utk 3 periode.. 😂😂
#MahasiswaBergerak 
#MahasiswaBergerak"
@StopPlandemit angka 3 dijari menunjukan sinyal 3 periode..begitupun bantuan yg diberikan mukidi yg senilai 300rb..terdapat angka 3 cuma ditambah 2 angka nol dibelakangnya..apakah ini suatu kebetulan??
"@BungkusTukang Logikanya emang aneh, gak masuk akal, mengada-ada. 

Si A wacanakan si B hrs 3 periode. 
Si B gak mau. 
Lah kok mau demo pada protes tuntut Si B gak boleh 3 periode? 
Kenapa gak tuntut si A yg bikin hoax dan gaduh?"
@Paltiwest Tolak 3 periode menjadi presiden seumur hidup saja
"Allah menjanjikan engkau surga, tapi engkau memilih jokowi 3 periode"
@ismailfahmi Saya si ga setuju ada 3 periode atau tambah masjab... Ya tapi males sebarisan sama mereka yang dari tahun 2014 sampe sekarang isunya itu itu aja... Hahahahahaha keknya ada parpol si dibelakangnya
"Momentum LEMAH.... 
SIAP2 JADI BUMERANG.... 
cuma info:
@jokowi  gk bakal turun... 
Saran saya jokowi datangin medan.... Tegaskan soal 3 periode tidak terjadi... 
Abis demi.... 
Sikat individu dan kelompok
Yg bermain... 

 #MahasiswaBergerak"
"@moodyygurl Hooo gtu, kirain lagi mikirin 3 periode"
"@OposisiCerdas iya sih menyampaikan pendapat gk perlu ada izin, apalagi pake kata2 mutiara santun kyk ""budum"" ""hehe"" ""dear"", cocok gk klo demo ""dear jokowi, turunkan harga BBM migor, kami tolak 3 periode, budum hehe"", kan gk cocok"
@KADALGU82251147 Sotoy...lu teriak aja 3 periode nanti pas ada emak emak antri nigor atau antri gas melon. Teriak sekenceng kencengnya. Biar emak emak itu faham. Loe udah kerja dengan bener jadi anjing rezim
"@sipipit @ismailfahmi Lho siapa yg mau 3 periode Mas? 
Tonton ini dlu : https://t.co/FxvIKlph7o

Hati² kepleset kebawa arus. 
Si A wacanakan si B hrs 3 periode. 
Si B gak mau. 
Lah kok kalian pada protes tuntut Si B gak boleh 3 periode? 
Kenapa gak tuntut si A yg bikin hoax dan gaduh? 
Logikamu aneh"
Narasi Penundaan Pemilu dan atau 3 Periode adalah Upaya utk melanggengkan kekuasaan dgn MELANGGAR KONstitusi HASIL REFORMASI. Jk mau diubah lewat Amandemen UUD 45 Berarti MENAFIKKAN REFORMASI 98. https://t.co/0JD0Oe6u1F
@NoviR007 Dukung 3 periode
@miqdadhusein kerjanya nakut nakutin dengan pidana makar... kalau ngajak 3 periode aman aman saja?...
@PabloHerlambang @ismailfahmi Yg pasti jokowi g pernah ngomong penundaan pemilu dan 3 periode su.
"@YRadianto Kalo pak Jokowie mecatin Menteri yang berulah itu, plis dong berfikir akan tambah jagoan Kadrun. Kalo jagoan itu kaya, pasti akan lebih banyak pendemo yang dibeli. Jadi yang penting berstatemen tidak mau dengan 3 periode, itu Cukup. jelas kan?."
"@PolJokesID Kalo emang 3 Periode, berarti pemilu berikutnya Jokowi nyalon lagi kan? Ya kalo pada ga suka tinggal pilih yang lain.. Nanti kan gak jadi 3 Periode.. Jadi gak usah ribet demo buat gagalin 3 Periode.. Gimane sih.."
@sultanrhe la wong e meh 3 periode
@RD_4WR1212 Tolak 3 periode bung
"Sudah bukan lagi Jokowi 3 Periode tapi #TURUNKANJOKOWI

Pak Wir jangan mlengos https://t.co/JzFQ0FZ9vY"
